Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,2.65464645060703,4.95875092023152,4.41500374795223,0.391525011227614,1.75958704273801,5.01018773134469,4.63161619729462,0.912139545450162,3.16909796750827,3.19056179723774,0.450063823285532,1.15277896375524,2.20607305781522,1.79537147083111,1.71564275451261,3.04344334698473,4.30174563591022
"Congo, Rep.",COG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-3.04039258438044,-4.84426109284501,6.59456506726084,6.28014568176251,1.90162065209621,12.0498455846018,18.4459801245354,16.216555026587,16.7210018165878,12.2288862499697,11.5772952217296,1.90783479461617,-0.391399397519283,10.4621010083708,16.1339951694307,34.4182561027248,0.46296936341342,37.3227748739474,29.2086100198947,-10.214754646531,-17.2921171034228,-2.15982873741865,3.3650833609005,4.08897217938885
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7726.51985682502,7854.23395802299,7989.55926102644,8207.45746763548,8445.52914946306,8655.33965419113,9160.29437453794,9779.51149390415,10104.9092039753,9883.675670469,10285.0856660482,10612.4694861206,11001.5192856643,11151.1437869836,11422.6735793246,11714.7105980803,12084.4351325708,12468.5654531785,12679.5253643093,12877.6501010869,12242.2098908608,13146.6927918545,13686.1614090906,14318.8389652286
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.9615496593622,11.2556157091171,9.1675204850912,9.44758091616983,12.3148150178852,13.7982949108987,11.4705968149052,9.35724456417157,13.4244635507284,7.84270167700653,5.66275708420022,4.877998309707,4.49545314354611,5.23133614174423,4.51920098516959,0.801982005099561,-0.0174788505907852,1.6259069299173,2.22111461526584,2.09604635327805,0.724911478131341,1.72647755109242,8.27477490232656,0.525193508693476
Costa Rica,CRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.81846449896273,3.89233617537996,4.36202694033196,4.48353970316272,5.8231265333186,7.62843539507747,7.92850433097117,8.33742597856098,7.90900698278232,5.25151067245965,5.06371170213331,6.39172539645352,5.70866124854955,6.29127735210584,6.23293662209413,5.23639457671219,4.45296211769659,4.83327522078368,4.82943872134346,4.22094016659946,3.37043523313413,5.530729864065,5.3050432792936,5.41918071098169
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1717.95385651231,1636.57318705218,1551.27925902838,1441.58801755037,1451.86547141894,1431.73320203111,1437.77453798586,1420.1738958245,1454.62731800082,1473.9183699329,1540.52927270246,1426.46463864534,1503.43433046682,1632.32712787006,1742.53693001178,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2312.13337034704
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.53077516737988,4.36152914007261,3.0772648515743,3.29680746974212,1.45798835600739,3.88583039886477,2.46719148596918,1.89200629349596,6.30852769152581,1.01950457731134,1.22645612135478,4.91243395052459,1.30451119915597,2.58117037252936,0.44868207676616,1.25149954781475,0.723178457513241,0.685881065304602,0.3594090313807,-1.10686343994195,2.42500656821817,4.09195189692865,5.27616724262842,4.38711707003282
Cote d'Ivoire,CIV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.41578193433815,1.62207726789971,1.17744492416162,0.778244315036861,1.20362782194335,1.45218108383072,1.38823180058485,1.54311664780089,1.37441880759786,1.17339078576713,1.02606239201511,0.822954277239134,0.909737108884904,0.953203642314205,0.899528920528967,1.07914154751206,1.19375800859004,1.85673486381973,1.05998699614336,1.40583048179048,1.13111245703154,1.91282655903446,2.25472653239831,3.12132351810552
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8879.96498049361,9515.40905552687,10061.694309434,10618.9433102196,11058.7184484755,11522.3950059819,12105.053757832,12719.0032844824,12970.9291075827,12099.7971276004,11965.4854792127,11995.1325319122,11780.5330067439,11839.2458156921,11863.8584044911,12285.3032582105,12849.34640034,13485.8816667037,14060.7189510749,14641.2298817935,13544.9715102628,15394.4707328085,16616.3915356348,17147.1660226623
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,3.18982591472949,2.89928275583389,6.07696838798354,2.37852845904674,1.03055505333574,2.27272727272725,3.41207349081365,2.21658206429777,-0.215196159576262,-0.464499004644924,-1.125,1.12937210282344,1.50012501041755,0.771820346498037,0.154811374562112,2.55450699642037,10.7805806758686,7.94128177586827
Croatia,HRV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.58593627511279,4.4945739209067,3.66542521482355,5.23880665324196,3.14124376125562,4.03155518239355,6.74853509660753,7.83464331886918,7.66605422421404,4.92541459314337,2.61954028140031,1.9855409036994,2.54569948440014,1.59377624608893,5.34746591045471,0.958051161748668,2.99014228580784,3.23999605818925,2.66911435553493,6.47277176941678,2.53910439982717,7.42706757670832,5.51610421858619,3.95990588027564
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4112.26168350671,4229.90309433356,4277.39565642359,4426.96599591833,4670.18802138025,5182.35283601732,5799.41163668615,6215.76603727772,6469.08507847668,6561.25305093006,6716.49048497058,6902.16397571139,7109.24834185635,7307.82004410741,7392.48324633027,7727.91997207998,7774.0698462623,7927.27769340823,8120.43123558256,8124.75282059108,7252.31672155863,7379.01400369289,7552.33152218841,7433.42885399673
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22383.96484375,23019.25,23604.189453125,23930.783203125,24799.6484375,25631.3671875,26395.50390625,27156.818359375,27449.2265625,26183.685546875,26090.048828125,25538.78125,24285.49609375,22738.490234375,22581.828125,23487.228515625,24916.6328125,26105.5859375,27406.4765625,28625.779296875,27391.591796875,30228.03515625,31967.541015625,32340.841796875
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,1.97304191729914,2.80115505180746,4.13906538686858,2.28621706801675,2.56016132330234,2.30468732978555,2.37265183669719,4.66900841902485,0.3262766522498,2.43004084102254,3.28944939564209,2.38905410042318,-0.399357676464379,-1.35498885446316,-2.09699769053113,-1.42916666666665,0.531766496174477,1.43549119531763,0.250370996758475,-0.638422797978945,2.44608867175474,8.39548297993332,3.54134188751658
Cyprus,CYP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.56085877135346,9.08590170377257,9.66223830535239,6.24270945639917,6.459620091748,6.30362669067508,9.32556556614527,9.57345612845137,44.545975103769,252.667773383487,125.272737889578,151.73694251651,289.858110901793,108.090316098148,233.165753265091,137.220682764776,15.8272269765313,184.054282581805,307.086731038445,431.788470101997,-296.013199232631,21.8171172987562,0.174199839978059,-62.8511112688457
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12543.9364342367,12958.4667607533,13179.9878092741,13618.9349633164,14259.63342798,15147.7214417611,16107.3042502688,16892.542854974,17190.6470333289,16272.8084766719,16665.9317825137,16926.2846674435,16772.3539223328,16759.7808635642,17118.0425571578,17931.5987670768,18359.0978103904,19257.6930680911,19736.6295261285,20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20251.7485519779
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.77538829151735,4.66267556988253,1.90298097019032,0.118739205526788,2.76010781671157,1.8570978910922,2.53399258343634,2.85312437211175,6.35866380152373,1.01937735329231,1.47272727272724,1.91721913635551,3.28762306610406,1.43829787234044,0.343988589646766,0.309364548495,0.683504209385646,2.45053398460141,2.14949494949498,2.84787595918044,3.16129528497808,3.83984491500143,15.1001651468372,10.6612601372426
Czechia,CZE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.02095314137193,8.27868500809023,10.2854716819753,2.01250274928445,5.34629831368761,10.0027291342114,4.56488300562003,7.26984053281639,3.72734017480649,2.54701925348654,4.81502985527419,1.80994155301698,4.48424380759869,3.45386726376292,3.83510153423089,0.898913491904098,5.47566421423918,5.07066240955503,3.30353998283407,4.18705737619001,3.39114066226469,4.43029524586196,3.02937517288668,3.46484570722217
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,49266.9882757886,49557.1509962227,49624.5965359582,49708.0909084109,50956.3045398814,52015.1841169021,53823.1590295482,54113.9771471341,53572.5346568185,50635.9118061988,51209.4492757775,51667.5313210425,51470.689845427,51970.3909324806,52368.3625969272,53094.0133607574,54300.2039621991,55601.0145717787,56355.0733084714,57114.6227336347,55934.5555945523,59803.9202218941,60248.671222365,61295.9818625045
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.90328203236453,2.33787000255262,2.42443661219696,2.07507820646508,1.15435693124932,1.81781458291254,1.92422138464594,1.69326586220316,3.41626794258373,1.30470991024336,2.31092436974793,2.75868226051242,2.39791485664643,0.789071780078059,0.564020540449519,0.452034153691592,0.25000000000002,1.14713216957606,0.813609467455621,0.758131572511616,0.420711974110097,1.85304543989681,7.69656699889264,3.30517811237605
Denmark,DNK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,21.9534625057579,5.63216582111414,2.47818532882922,0.542449723524164,-3.49390841296768,4.8451921902896,0.841695783435792,3.68799602330786,0.617279543987987,1.17142791849018,-3.56794135328115,3.93792637361731,-5.00312031968255,0.197410828523168,1.86415567840611,0.61075067778712,2.49983169836595,1.08780490285886,2.46670057625106,-1.10067098319484,0.36387453868222,4.1621434518547,6.87340812577742,2.19886894040596
Djibouti,DJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,2140.13769442336,2253.14082249768,2376.12554719873,2502.85181449431,2596.45134698268,2677.1650334451,2781.94350113484,2773.40661780097,2854.15987035097,2959.78673011268,3134.30076618172
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,5.06871394777982,3.7312095075689,2.70603242872182,1.34186494340158,-0.847389733971989,2.73841208738758,0.568112117084724,0.147970849877118,3.31925372703827,1.77740783806177,1.18191775339798,5.17980847967062,1.49506816515083
Djibouti,DJI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.596129445834392,0.592742006829803,0.580649337298248,2.28673980374562,5.78669482576557,3.13326292887826,14.0839401368509,23.0388936446947,22.785843817934,9.2325515288363,3.23415329697175,6.37538483893525,8.1261509172004,13.9893763417185,6.88983261287099,5.93271216592944,6.1420623506391,5.97013597143086,5.83497725047345,5.66550441566635,5.03254315668511,4.91482788768696,5.24930012962196,3.49768158438671
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6879.59746131755,6897.65674086518,6676.97271467957,7047.66189595946,7323.8530008275,7381.74728529453,7698.53701483824,8106.18951878325,8682.57378179773,8582.71481435718,8574.27308682238,8553.8384670104,8532.34388117289,8459.6586988024,8576.26367623609,8282.59874702141,8499.52291903149,7985.6341102129,8261.16492553236,8624.51695993537,7302.94454951254,7738.31730070386,8590.92209069816,8946.98822588042
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,0.170055330197688,1.45336800437251,2.39410982050298,1.68190079877553,2.2023913263167,3.63222129317821,6.35992183336294,0.00626357107067205,2.99936630549003,1.13123136526474,1.35677147808864,-0.0464116468806488,0.799250372687505,-0.843826984638284,0.14181622573231,0.296252889279519,0.989191119189886,1.50462353858142,1.22026442242472,2.22891330700348,2.88490226829352,5.08677483158105
Dominica,DMA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.2571268374394,3.87696994458447,5.34525004766951,8.39561947401853,6.49739806247027,4.83084578819671,6.28236832373597,9.08254423496638,11.7112903770296,11.0100917882515,10.9887086593887,9.48510899097882,10.823245661111,7.09315981024728,2.15759020953855,1.22782053461875,6.89801855079428,4.02538103514499,12.4606230458607,9.78484788732394,4.31749235024332,5.0343144105378,2.71598643499556,7.22157167413798
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4123.10573163115,4158.98430282429,4280.80182397408,4162.66686117661,4212.01044121773,4549.24957008857,4904.71715839398,5204.78500652254,5308.92664966814,5294.64953374426,5666.45633430206,5773.57403459156,5860.29893321013,6075.03399972737,6430.27811051339,6800.95309395474,7177.75376475488,7379.39978067137,7818.70593240469,8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.72413566181617,8.8830684881296,5.22336769759448,27.4497127394395,51.4608598338065,4.19020260472057,7.57280523853073,6.14356655248047,10.6446210953712,1.44215131834354,6.32993220146146,5.79676809206531,3.69449707884777,4.83095096740803,2.9986422612522,0.836746346724547,1.6141660724522,3.27955694678547,3.5644342601351,1.8106037704296,3.78103179915515,8.2430034798181,8.81109209279586,4.78561281021137
Dominican Republic,DOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.0689908919589,4.24930666375932,3.41225986375611,2.88055489904245,4.18629057899448,3.12598170087694,4.0356569620282,5.12424998266344,5.67335967834237,3.51548540591409,3.38320513554667,3.79217588020774,5.64036946601582,2.55757225532805,3.55938801753347,3.13851060913817,3.33024928523507,4.55025610026855,3.22902365102652,3.17366550445317,3.13265976088131,3.53154938314388,3.56897098132173,3.94375586800192
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3953.39879728357,4049.0001889951,4174.89793579965,4220.21298466638,4430.23717984188,4589.32849203452,4706.98056823816,4715.30359842555,4939.90215021789,4909.33681705683,5022.20374387205,5359.45724615639,5579.85624282158,5893.32172683036,6055.04172761485,5976.1596805651,5849.13587933672,6104.27253521751,6063.0956178776,5971.38938386723,5355.68934196443,5815.09477390949,6107.49495006543,6174.81822806637
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,96.0963756926097,37.6767454518094,12.4835980082095,7.92936487461556,2.74323198926705,2.16827701183721,3.29874846258216,2.27618478002121,8.40009593987462,5.15996829181047,3.55437734567847,4.47453265795836,5.10172180958668,2.72177577710365,3.58922016616669,3.96664623255353,1.72826463324535,0.41733558866682,-0.224103246005501,0.266012515466146,-0.338872392562181,0.133251386096379,3.46616972213076,2.21568764237062
Ecuador,ECU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.133637950998727,2.32873824691471,2.8951552675912,2.81449236195545,2.37801066697343,1.22499487397379,0.594056305145447,0.388921736574003,1.7294958127597,0.513570185696715,0.243419054034351,0.817966548837347,0.646739602691481,0.752903273859877,0.751953401658059,1.36067004574537,0.784846545788103,0.605349507749425,1.29412933489394,0.91047533742063,1.16720531985902,0.606385301413304,0.759491173521047,0.397058220343882
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2458.60835003016,2492.03441188721,2498.48121191713,2524.80477192682,2574.42341789124,2635.70305227819,2761.62410769792,2902.06559804963,3052.21297844721,3135.09661303014,3233.84521246786,3222.37650111856,3220.99194203067,3216.3783902629,3235.66246235257,3306.98159414141,3381.22246306207,3452.90961245539,3568.63966286161,3701.2446345188,3770.86947867421,3837.31992324447,4029.78295457978,4111.3118478995
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,10.0649259874818,7.11172943343081,9.46971981064917,10.0702154687481,10.370490343517,13.813606214829,29.5066083940039,14.4014657807422,9.15279959324804,5.04493288977539,5.21404940513041,13.8956609775178,33.8847763115546
"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.23699720670391,0.527384722609423,0.759753233043019,0.295683832335329,1.59083618380383,5.99551598885794,9.34856726566294,8.87633606337272,5.8314126186488,3.54835118019574,2.91601657550141,-0.204542848807527,1.00234071774049,1.45343420769727,1.50925042253521,2.10258128401326,2.43856278142762,2.98301550917695,3.10040077579187,2.82732944960686,1.52462948997172,1.20617861055665,2.39118080969079,2.48546398363597
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2964.89346881406,2978.59734844669,3016.06307728602,3057.16467629097,3081.23629665234,3163.36118376833,3302.34817354347,3359.1623024135,3420.44927357444,3337.81150878211,3398.49346060363,3514.069144355,3601.44222914588,3665.1547327058,3713.94992016222,3790.34089108162,3875.84691357954,3954.84014277572,4046.16291720583,4143.11437097867,3808.53195436409,4247.54750394978,4355.96083888359,4489.17787712717
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,1.17933576873673,5.12892376681615,1.72973481581379,0.757669184522923,1.14134467538236,-0.731384487387936,0.604049086996647,1.01235403315575,1.09033000581892,0.0753241350024998,-0.37159021232411,3.46692585313084,7.19861615609861,4.04554694222478
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.47137092746017,2.2707041485317,3.71125187529755,1.06615183714648,2.64681242347754,3.47761600217717,1.50707286112592,9.11434743633077,5.0206011155903,2.09486399547314,-0.613406192808089,0.603930846788838,2.01123945886672,1.11490857279595,2.2408951362935,2.10997804482034,1.98198031581358,2.01688451540263,1.58620478716365,2.59024369040438,1.55101998611342,2.7560499827498,0.0823187568481088,1.89928827474734
Equatorial Guinea,GNQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3839.08642737128,5882.85050306586,6604.0054631081,7082.65489186921,9208.60566707162,10212.4545051498,10521.9996774827,11594.9172068456,13048.0703050168,12627.862381545,10984.3243932426,11203.9073679091,11650.7196270884,10731.6455729191,10363.4872473549,9068.91003238645,7971.83401904573,7259.10936454803,6578.90039765711,6018.12066321865,5575.26241511492,5487.92479201992,5524.24312418579,5118.21986148331
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,4.80538922155698,3.65662048278811,2.94887694639661,4.30999866149104,1.67663085315991,1.4119391547901,0.744354746612477,1.06007410662165,1.53027528964192,4.76669523944226,-0.0971007664640153,4.78671704710806,2.85949506037317
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,14.7705365281136,64.3841007471897,17.899145375458,27.7605754478919,7.72914723671237,9.36000539014063,4.65478286948259,9.50702132548057,-4.01962840224965,10.8879553596521,16.7581567258275,9.24740468952516,4.4007560526439,2.65594378481707,0.771291915530887,9.00761663149669,15.6154447046738,3.1541343035206,-1.10304372116447,7.22811929659373,-0.0916985922610923,4.59725955429429,10.1419330984832,1.14918183344023
Eritrea,ERI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,845.132430060544,893.268735439193,889.009113592982,830.379672282601,808.591420184592,809.794793468889,789.402432018085,789.072701743247,693.398874212494,702.430936480778,703.877374381654,751.374899794668,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.94553531730238,1.61245168864149,3.12155398906868,2.87271930691421,2.17335313535463,0.130327551691687,1.26949256396085,0.546785999949131,2.82570036794966,4.9011804838025,5.72501513985957,1.8886183675912,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10006.7696280939,10662.9455020331,11474.6622721923,12424.0441535693,13348.5284463324,14703.6179707772,16234.5152041417,17543.4661785723,16688.997772178,14274.8511086787,14657.939813612,15820.922342204,16460.6843479001,16809.5326683781,17413.6867560212,17722.1557669523,18264.9873304279,19270.8141210511,19914.3454922878,20579.8756732376,19946.945696898,21351.3954794853,21080.6531409009,20123.4227027316
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.01848952508763,5.74827981651373,3.57191270164026,1.33499116549956,3.04811107523415,4.0797142319985,4.43762042389212,6.60132603055638,10.3623580313683,-0.0784083112809762,2.97204512015694,4.98190131453606,3.93339987296984,2.78056658954994,-0.106175146521685,-0.492326006547392,0.148684907627365,3.41723549488055,3.43632688420446,2.27725931243518,-0.444531097679813,4.65316673847475,19.3982634080616,9.15922507983982
Estonia,EST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.31923766598521,9.48590177311271,4.58926418891502,10.5121715393056,8.94665953048459,21.6702241581922,10.3265683442585,13.5105132723156,8.12253971916627,9.50544171137012,13.2770330129027,4.80240449251588,7.6916567949516,4.31393930629533,6.58511618123403,-3.06910519292015,3.7692325610639,6.31892721219604,4.08015832167199,9.76819364646981,12.0147752855703,20.306394906414,4.89320122469425,12.9586916615566
Eswatini,SWZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2288.1859079469,2291.0910767816,2372.53399061179,2447.82157729362,2521.26197648362,2657.98544901873,2803.19134323489,2910.69700039141,2914.87429866549,2941.57575783243,3035.32777964884,3086.37215510448,3235.47890805132,3342.18695835877,3371.35427308353,3420.75357067279,3559.85099149342,3584.61802626857,3560.81449068718,3742.38415901165,3596.06416104047,3676.8490229898,3680.42326804666,3771.33819773849
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,8.0760882786158,12.6574601863917,7.44823423445757,4.50923691774372,6.10742714590245,8.9396468278821,5.6213062346895,5.68134885776449,4.95124493704916,7.84727459085682,6.22137528933116,4.81506167461506,2.59801620311074,..,..,..,..
Eswatini,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.21594427667843,1.90149211128434,6.48958960983803,-2.73892985474728,2.51191090932949,-1.44269105314687,3.67727125593993,1.0807070118901,3.20967420909108,1.83513978065828,3.05626477337983,2.0476871336774,0.541895494609962,1.83191880275647,0.601552576879908,0.805725890008001,0.721019689724193,-1.29148315419421,0.670244559770343,2.77173551696775,0.941305439497146,2.35838217365702,0.28158166701768,0.611023017924957
Ethiopia,ETH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,257.412698845664,270.451435406908,266.316614456911,252.806674812798,278.648105685268,302.475022727211,325.543392093065,352.360703147015,379.238310448137,401.068729929542,438.78661648794,474.159034335212,500.91935528473,539.072451759432,578.632922927814,621.845673808133,662.32729587522,706.164227383539,734.227726647201,774.512169656681,799.47559527955,822.305881122416,843.648005300445,876.168528913325
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,0.675089102170791,13.6740452028272,3.32737047894846,9.96997123512892,12.2994763114825,17.2404008340898,44.3566858766952,8.48364404530282,8.14926402965083,33.2499598823345,23.600417677317,7.46402192944522,6.89001951597188,9.56889955968623,6.62813337230927,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278
Ethiopia,ETH,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.63351478937744,4.24475958430851,3.2480726995032,5.39212251252315,5.38041579859625,2.13780093729558,3.56823527416241,1.12647092519686,0.400997134132692,0.68272936693443,0.963030625359937,1.96735663905254,0.643172898229037,2.82040845857162,3.33569111068817,4.06648896536453,5.57620161437169,4.91270157756116,3.98772046254822,2.6573598143453,2.22538579135286,3.82830621180586,2.89493803073016,..
Fiji,FJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3960.88903149999,3998.79729208866,4086.10434130576,4087.72449101022,4264.59723774175,4255.45097421846,4295.40679748343,4223.44800626706,4240.77265686856,4164.29314800855,4272.35915090198,4375.58085420338,4427.97844455036,4630.35126544716,4883.24300436249,5097.53106864695,5218.85823412744,5500.67840152348,5720.21447177107,5701.10435269429,4729.3813108251,4489.96060809938,5362.78680848613,5736.82886448243
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,3.13103559015965,3.68901229670766,7.27811782708494,3.42337523401979,2.91354193604001,0.519306474579164,1.37488542621438,3.86322538221276,3.34757834757835,4.0814763764453,1.77310182460277,-2.59524325887374,0.155855722131513,4.52019266394958,2.14817440623892
Fiji,FJI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0352382457624236,2.49941576652652,1.67309841241215,1.75225501277583,9.25370794256615,5.80296958864135,18.9830079707872,13.7414773077002,19.2785877551773,10.7423905992561,5.67141021084988,5.74582849158735,6.9816643965711,5.81824859099491,7.77972455296748,4.38599233241205,7.94325933214604,7.24021289135773,8.40038118168198,5.91952097606228,5.40062182155247,9.52129029040505,2.08434485529881,1.67248054778839
Finland,FIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37872.6020343504,38784.1308115726,39343.0698997627,40038.9839702277,41521.962874476,42529.3506920884,44069.3958834717,46213.6898975737,46359.8732844055,42412.5133513534,43556.5385834368,44391.4535667984,43507.9345371578,42883.6384986417,42502.4880199858,42560.3456767103,43529.6761616969,44862.220404205,45337.2409550575,45898.5708448954,44690.9801103074,45792.0454180872,46016.1492103929,45353.4530466713
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.04210080667795,2.57844080098896,1.5712201278938,0.877440386254785,0.187120559084422,0.623874450025191,1.56666380704386,2.51066565240339,4.0659535535838,-9.17360392333758E-07,1.18413523154647,3.4168075425521,2.80833622561575,1.47828615688808,1.04119621178439,-0.207928839905252,0.356684500891724,0.754015047084353,1.08382098409304,1.02409392963425,0.290554555653304,2.19457432340004,7.12350773301401,6.25064322154762
Finland,FIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.7186649142355,2.48974555634763,5.76697056308707,3.47606211936874,3.43216639798219,5.30500837470056,2.1374386449528,8.57406338234925,6.7927004343529,-3.48204515637954,4.89959763196754,-2.18405747554129,1.91512248449208,-1.83489440736896,6.41537482088507,7.5380054292281,2.18951964860612,6.66136555422276,-3.84456657280518,6.09707710249334,-0.939114055968044,8.01406291677223,4.66691154081507,-0.115643616487167
